customer_id,customer_name,branch_code,branch_name,customer_pan_card_no,customer_adhar_card_no,date_of_birth,address,name_of_city,state_name,state_code,country,zip_code,mobile_no,kyc_status,risk_id,income_slab,kyc_number,crn_unique_id,account_type,nationality,sip_status,has_demat_account,demat_account_no,networth,sip_amount,age
6081,Yuvaan Thaker,265,Fatehpur,4800107415,666562709282,2000-11-24,"42/668, Venkataraman Circle",165,UTTAR PRADESH,9,India,406081,918495972233,Verified,2,Medium,349636,b82cc837-3c27-4df4-87e0-35deaff55a49,Savings,Indian,No,No,,2454011.12,0.0,64
6082,Bhamini Borde,266,Firozabad,8411590110,863970959275,1988-11-27,"16, Sabharwal Road",166,UTTAR PRADESH,9,India,406082,918644993100,Verified,4,Medium,432297,d8a39174-9c83-4aa0-8f51-d5531ebd87c0,Current,Indian,Yes,Yes,1481215979.0,3167327.56,15603.28,35
6083,Neelofar Grewal,267,Firozpur,2360650712,124828992482,1983-02-12,"H.No. 42, Shah Path",167,PUNJAB,3,India,406083,2394512342,Pending,1,High,742563,98875b42-6854-4120-b174-0e593de6d359,Savings,Indian,No,Yes,8802534723.0,4314891.08,0.0,63
6084,Yuvaan Balay,268,Gadag-Betigeri,6103734456,999759057709,1972-03-17,"62/11
Vasa Chowk",168,KARNATAKA,29,India,406084,83219592,Verified,3,Medium,424616,dd2ba69e-f840-4f96-aa2c-0a2053288b4c,Current,Indian,Yes,Yes,3010939218.0,5473455.5,23565.73,47
6085,Tiya Sani,269,Gandhidham,8451275529,450778370111,1995-10-02,"798, Gopal Zila",169,GUJARAT,24,India,406085,2312821317,Pending,3,High,824962,3ccb2000-f656-40ea-8398-89e33f03b2a7,Savings,Indian,No,No,,6283282.07,0.0,62
6086,Kimaya Ben,270,Gandhinagar,1383681616,979994294454,1980-07-23,"H.No. 004
Kaul Nagar",170,GUJARAT,24,India,406086,3312646023,Pending,3,Low,404475,01434138-3ba5-4760-91fa-1ff1bd3fe229,Savings,Indian,Yes,No,,4281039.49,19992.15,51
6087,Advik Bir,271,Ganganagar,5658732116,896806560406,2002-06-12,"09, Swamy Street",171,RAJASTHAN,8,India,406087,913780103807,Verified,2,High,567549,2e3b1bf6-85ae-4731-9abe-dfba7b21dff6,Savings,Indian,No,No,,3618275.14,0.0,35
6088,Ritvik Kohli,272,Gangapur City,2670636961,578623352931,1978-08-13,"H.No. 46, Goswami Path",172,RAJASTHAN,8,India,406088,3202059038,Pending,4,Low,734295,9b1d2afd-8457-4bdc-868b-33a10cad87e5,Current,Indian,Yes,Yes,8051423657.0,4156975.21,28842.75,58
6089,Nirvi Maharaj,273,Gangawati,8215788345,369112494897,1995-07-05,"31/71, Dass Marg",173,KARNATAKA,29,India,406089,2166470855,Rejected,4,Medium,214303,e6e31186-422a-4d87-ba46-3d5724da7b6b,Current,Indian,No,No,,5612076.48,0.0,40
6090,Zara Dugar,274,Gaya,9741719252,301095699933,1965-11-04,"959, Kar Circle",174,BIHAR,10,India,406090,919173483634,Verified,4,Low,930270,248ad372-3ae8-4d36-930e-831b4079ab1b,Savings,Indian,Yes,Yes,5674545896.0,2335313.31,66105.01,71
6091,Adira Bakshi,275,Ghazipur,6695940934,663520337815,1966-09-25,"06/08
Gokhale Path",175,UTTAR PRADESH,9,India,406091,918079634901,Verified,1,High,702304,61631d54-68d3-4d58-bab3-9ef8d1a3bf78,Current,Indian,Yes,No,,1923919.63,10076.47,29
6092,Kanav Vaidya,276,Giridih,2581019216,883773828770,1985-06-26,"H.No. 09
Doshi Path",176,JHARKHAND,20,India,406092,9634800502,Rejected,3,Low,938528,610a9fc3-164c-4bba-8c2a-f24fbbe99020,Current,Indian,No,Yes,2900582840.0,1414495.5,0.0,53
6093,Yakshit Ranganathan,277,Godhra,3542456720,889194789695,1958-07-27,"89/55
Dua Road",177,GUJARAT,24,India,406093,6759752252,Verified,4,Low,335136,1cccbe01-5e15-4459-b727-4ede8c48f163,Current,Indian,Yes,No,,5515679.04,56530.04,67
6094,Shray Wable,278,Gokal Pur,7087510830,852677262391,1959-02-21,"H.No. 47
Bhargava Marg",178,NCT OF DELHI,7,India,406094,914934827468,Rejected,2,High,516817,208e918a-6fa6-4274-b97f-962de24f1683,Current,Indian,Yes,Yes,9675146906.0,9512484.94,18331.37,49
6095,Reyansh Sachar,279,Gonda,6671373391,236987589973,1969-11-29,"355
Bandi Nagar",179,UTTAR PRADESH,9,India,406095,3153547678,Rejected,3,High,667169,223818fd-4742-4f27-95e4-fc14a6d63ef2,Savings,Indian,No,No,,1448372.56,0.0,34
6096,Nishith Iyengar,280,Gondal,4315557539,557419871520,1991-02-07,"57/53
Vora Road",180,GUJARAT,24,India,406096,915735152889,Rejected,1,Low,237697,be0616f2-01cb-4bd8-ab03-d645490cccf0,Savings,Indian,No,Yes,9557158052.0,8708558.24,0.0,44
6097,Trisha Ramachandran,281,Gondiya,3699969131,757231490540,1970-04-09,"H.No. 77, Iyer Circle",181,MAHARASHTRA,27,India,406097,5562767380,Pending,3,Medium,590053,0a54298b-a6d0-4aa7-ab48-9ebb4ec85204,Savings,Indian,No,No,,8374791.84,0.0,44
6098,Dhanuk Shanker,282,Gorakhpur,8643869808,461439497077,2003-05-22,"H.No. 85, Dugar Ganj",182,UTTAR PRADESH,9,India,406098,4297393932,Verified,1,Low,483690,eca56c72-fc29-4f1d-ac59-f25d698f73e8,Savings,Indian,No,No,,1642946.32,0.0,28
6099,Hrishita Singhal,283,Greater Hyderabad,2660161304,213677114018,1966-10-16,"11
Bora",183,ANDHRA PRADESH,28,India,406099,3922110285,Verified,2,Low,897076,3fd315bc-8d4b-4c24-8b2c-73623e80eb57,Current,Indian,Yes,Yes,7114571781.0,1209094.3,85454.24,52
6100,Vidur Mangal,284,Greater Mumbai,1681635710,775930489438,1979-03-30,"12/55, Sandhu Chowk",184,MAHARASHTRA,27,India,406100,2282648636,Verified,4,Low,585236,db7446ed-3c46-4975-93d7-e3a2840c0202,Savings,Indian,No,No,,1972018.33,0.0,64
6101,Anya Seth,285,Greater Noida,8113701304,544888018399,1985-03-06,"68/79
Bhatnagar Circle",185,UTTAR PRADESH,9,India,406101,913474131162,Pending,2,Medium,225773,f7657268-c238-4f4e-b5a1-2f14e325edd4,Savings,Indian,Yes,Yes,5017601237.0,2969750.59,50738.45,54
6102,Shalv Roy,286,Gudivada,9103112351,914755902493,1960-05-10,"55/276
Kalita Ganj",186,ANDHRA PRADESH,28,India,406102,7792055277,Pending,4,Low,651720,71e33bb4-be37-4ab5-afad-faa62becda9b,Savings,Indian,No,No,,2992099.13,0.0,56
6103,Biju Virk,287,Gulbarga,8658814012,183365350372,2005-03-22,"18
Kulkarni Marg",187,KARNATAKA,29,India,406103,911438069457,Rejected,3,High,636834,c23f5cb3-3a5e-4a1e-bb1a-e9c13a1982da,Current,Indian,Yes,Yes,2890304673.0,6683339.99,33325.72,72
6104,Renee Datta,288,Guna,4800697168,355277558438,1994-05-19,"H.No. 05, Bahri Road",188,MADHYA PRADESH,23,India,406104,342615653,Pending,4,Medium,213365,5a65bee9-d2f7-4d4a-9afc-af2e3b95fd3e,Current,Indian,No,Yes,9835629471.0,852682.35,0.0,55
6105,Ayesha Kaur,289,Guntakal,5062806616,183212296657,2004-08-12,"H.No. 88, Bhatti Ganj",189,ANDHRA PRADESH,28,India,406105,7112526475,Verified,3,Low,450134,56b0c7fc-d492-45ce-8b49-2cf27312a857,Current,Indian,No,No,,6190802.7,0.0,62
6106,Raunak Sengupta,290,Guntur,6216735576,124016890458,1977-02-26,"95
Shetty Ganj",190,ANDHRA PRADESH,28,India,406106,915549558823,Rejected,1,Low,757884,a8f790ef-1829-44f3-8e50-098ffded956e,Savings,Indian,No,Yes,5747383565.0,230805.3,0.0,22
6107,Kismat Kibe,291,Gurgaon,9718509832,778981807583,1959-02-13,"77/72, Sur Road",191,HARYANA,6,India,406107,915855411945,Rejected,1,Medium,858888,70f2e41d-3084-4980-8a1a-882b5cfad112,Savings,Indian,Yes,Yes,8971268147.0,7488045.81,25669.34,38
6108,Drishya Aggarwal,292,Guwahati,4266164651,651081548609,2004-12-14,"H.No. 004
Dora Marg",192,ASSAM,18,India,406108,3145582453,Pending,4,High,443828,9ac060a4-a303-416c-9616-6233db090405,Savings,Indian,Yes,Yes,2402017483.0,3752297.21,72856.93,75
6109,Rati Chahal,293,Gwalior,4844666758,442037659067,1973-10-11,"00/760
Goel Road",193,MADHYA PRADESH,23,India,406109,916508885324,Pending,2,Low,827055,9031093c-d898-4a7b-a90c-62fefab82546,Current,Indian,Yes,No,,7567422.57,20487.83,43
6110,Kiaan Bandi,294,Habra,5514444268,657502963043,1959-10-12,"H.No. 669, Badami Marg",194,WEST BENGAL,19,India,406110,7527008306,Rejected,1,High,942555,f851542b-22be-45e2-9528-4197584b2f61,Current,Indian,Yes,Yes,2939043609.0,8887536.72,33965.08,38
6111,Manikya Sane,295,Hajipur,7422054047,459925002266,1964-01-13,"506
Lad",195,BIHAR,10,India,406111,918611070270,Verified,1,Medium,973627,b3275928-b50d-4cce-a8bf-271a9fe38f56,Current,Indian,Yes,No,,5578259.69,42709.6,58
6112,Zara Ravi,296,Haldia,1215138977,321783236251,1999-08-02,"H.No. 50
Guha Circle",196,WEST BENGAL,19,India,406112,4285543706,Verified,3,Low,636619,3dbc0c0a-3600-46c1-845e-9ebc59d2fa0a,Savings,Indian,No,Yes,1075740786.0,620839.07,0.0,69
6113,Anya Sarma,297,Haldwani-cum-Kathgodam,4907899941,253347097430,1968-11-30,"H.No. 267, Sawhney",197,UTTARAKHAND,5,India,406113,915823151309,Pending,3,Medium,545241,fa165747-f196-49b0-a03e-8cc84196d53c,Savings,Indian,Yes,Yes,2696582254.0,1529988.35,40588.79,33
6114,Divyansh Basak,298,Halisahar,9787700257,711605996079,1982-06-08,"97
Sharma Street",198,WEST BENGAL,19,India,406114,1156579607,Rejected,4,Low,549136,8af8a814-3fca-4ec6-bec7-085b3ae9eb62,Savings,Indian,Yes,Yes,8199271709.0,5531017.13,34698.37,38
6115,Ehsaan Thakur,299,Hanumangarh,1124254559,560909030306,1973-03-15,"H.No. 02
Sem Circle",199,RAJASTHAN,8,India,406115,6583759550,Verified,2,High,642405,d698af14-63f8-4010-820e-fb71b6c561ad,Savings,Indian,Yes,No,,1497666.17,83652.05,54
6116,Misha Varghese,300,Haora,5467144198,775715669529,1971-05-03,"21/111, Zacharia Ganj",200,WEST BENGAL,19,India,406116,9492028042,Verified,4,Low,173398,43576548-df94-4385-8fc5-47fa17c528f5,Current,Indian,No,No,,4745378.69,0.0,67
6117,Alisha Jani,301,Hapur,1510760930,576812796093,1991-01-06,"50/380
Choudhry Ganj",201,UTTAR PRADESH,9,India,406117,3288667504,Rejected,3,High,858627,ee52f1f4-3508-4594-b933-83bb14d44c8e,Current,Indian,No,No,,2680676.46,0.0,33
6118,Anvi Ganesan,302,Hardoi,1934522745,766078908866,1984-10-24,"180
Dayal Path",202,UTTAR PRADESH,9,India,406118,8720780212,Pending,1,Medium,826889,c911bfff-785a-49f6-89eb-55d389f1a15e,Current,Indian,Yes,Yes,2034422102.0,6815237.82,90923.66,67
6119,Vihaan Bahl,303,Hardwar,9268115011,177516148942,2003-04-12,"90/93, Gour Street",203,UTTARAKHAND,5,India,406119,5380747491,Pending,2,Medium,861180,211520ef-d4a8-48d6-92d7-f8a5293423fe,Current,Indian,No,No,,3265916.57,0.0,80
6120,Himmat Dora,304,Hassan,9895789356,573207885499,2004-09-12,"H.No. 12
Sura Circle",204,KARNATAKA,29,India,406120,8481566311,Verified,1,High,295385,581ba71b-42be-404f-895c-76d891e784ee,Current,Indian,Yes,No,,1341557.78,27934.57,59
6121,Nitara Sharma,305,Hastsal,6861463148,740401274838,1990-04-19,"H.No. 00, Chadha",205,NCT OF DELHI,7,India,406121,4894096841,Pending,1,High,866104,80a36005-8c89-4fd5-845b-66c676bdf72a,Savings,Indian,No,No,,6824622.68,0.0,49
6122,Rhea Kaul,306,Hathras,4256093030,767396382608,1987-05-05,"86/67, Lalla Road",206,UTTAR PRADESH,9,India,406122,8240437886,Rejected,1,Medium,700386,6ca2dc68-e277-4ed8-bc12-d0751848aa73,Current,Indian,Yes,Yes,2056901455.0,2303728.38,42764.7,63
6123,Vivaan Dash,307,Hazaribag,5239042216,610163893174,2001-09-29,"63/37, Baria",207,JHARKHAND,20,India,406123,9159120354,Pending,4,High,902520,4eeb3f8f-b344-4798-94ed-0d2ff939cfec,Current,Indian,No,Yes,4519268009.0,3664980.24,0.0,67
6124,Navya Hegde,308,Hindaun,7582828617,475610940758,2005-06-18,"H.No. 114
Bakshi Marg",208,RAJASTHAN,8,India,406124,9117436380,Pending,2,Low,185158,2355acb2-64d1-4ddc-9432-1f9c5a754ac7,Current,Indian,Yes,Yes,9845002563.0,6590333.95,72216.7,78
6125,Seher Rout,309,Hindupur,3986756707,204044344663,2005-10-24,"82/291
Tiwari",209,ANDHRA PRADESH,28,India,406125,4999697977,Verified,3,Low,754144,d11b8257-94da-45b5-9471-d2abd8dce5fa,Current,Indian,Yes,Yes,1645556979.0,2715377.22,36332.87,35
6126,Azad Mangat,310,Hinganghat,5010994836,718944833270,1959-04-24,"38/036, Shanker Zila",210,MAHARASHTRA,27,India,406126,915260036431,Pending,1,High,566903,b5556ddd-91fe-4bd2-ae95-0c1994de7850,Savings,Indian,No,Yes,4311728266.0,6764880.95,0.0,37
6127,Lagan De,311,Hisar,7708534192,534162919458,1980-11-21,"732, Tiwari Path",211,HARYANA,6,India,406127,917707294235,Pending,1,Medium,682377,b5c5fe07-9c51-4a26-9fcd-936c8a3ff968,Current,Indian,No,No,,222770.56,0.0,23
6128,Nakul Raval,312,Hoshangabad,9277981142,938401021142,1983-03-21,"H.No. 11, Shroff Street",212,MADHYA PRADESH,23,India,406128,911277895844,Verified,3,Low,311360,e161f39e-ac78-4ef1-95c1-dbb105821c99,Savings,Indian,Yes,No,,1341064.93,86690.29,75
6129,Hansh Dube,313,Hoshiarpur,3033864335,552521357518,1963-12-30,"H.No. 831
Master Nagar",213,PUNJAB,3,India,406129,2982538284,Verified,3,Low,311304,bbf4f9b5-9efc-4c7f-a87a-3efaa937ce04,Current,Indian,No,Yes,5487117375.0,5190921.64,0.0,49
6130,Nehmat Anand,314,Hospet,9227395196,185638889907,1973-04-29,"672, Vig",214,KARNATAKA,29,India,406130,9545714499,Pending,2,Low,868352,63b26348-317e-4310-b2a3-4f4b83424231,Savings,Indian,No,No,,4023925.8,0.0,34
6131,Dhruv Tank,315,Hosur,4147738761,268562525528,1995-03-11,"H.No. 831
Chad Ganj",215,TAMIL NADU,33,India,406131,913780708246,Pending,1,High,707013,49651d1d-4b29-4344-84e7-f0ea3b9f3b6c,Current,Indian,Yes,Yes,5473354925.0,6227696.11,17950.06,73
6132,Divij Babu,316,Hubli-Dharwad,5183400996,183724507828,1985-12-02,"685
Ramachandran Chowk",216,KARNATAKA,29,India,406132,910877188519,Verified,4,Medium,924081,63df9d82-698d-4c5f-b532-220b83c17b95,Current,Indian,Yes,Yes,2506101656.0,6922508.15,79609.05,67
6133,Miraan Bala,317,Hugli-Chinsurah,1819829910,701850289429,1973-07-31,"H.No. 41
Tara",217,WEST BENGAL,19,India,406133,5661083635,Verified,4,High,137973,e1a06c56-ece0-4728-a8f6-aa84844b9a36,Current,Indian,Yes,Yes,1047745802.0,3029365.27,67280.07,64
6134,Manjari Yadav,318,Ichalkaranji,2825390792,334140998643,1980-08-07,"H.No. 630, Saha Ganj",218,MAHARASHTRA,27,India,406134,916050286850,Verified,2,Medium,119322,a44dfa1d-c508-4488-9364-68bc74d7face,Savings,Indian,Yes,Yes,1575962573.0,245634.02,26263.69,19
6135,Jivin Bhardwaj,319,Imphal,8584262073,135191493352,2005-02-05,"39/71
Maharaj Ganj",219,MANIPUR,14,India,406135,4347908105,Pending,3,High,700255,13361991-1414-4245-8613-81f3e98bdbdf,Savings,Indian,Yes,No,,8015577.79,39732.08,43
6136,Prisha Kulkarni,320,Indore,3155056290,257982603188,1975-03-30,"H.No. 81, Deshpande Path",220,MADHYA PRADESH,23,India,406136,917210181209,Pending,1,High,351610,c9e1119a-0498-4870-ac05-f06bf8081d8e,Current,Indian,No,No,,1584881.7,0.0,72
6137,Vritika Dixit,321,Jabalpur,7491805753,871967954775,1968-03-18,"68/07
Mandal Path",221,MADHYA PRADESH,23,India,406137,4897719677,Pending,2,Low,248715,607de236-c53f-4d0f-b102-9d94a555d3bf,Current,Indian,Yes,Yes,4437598432.0,4085438.28,88858.53,73
6138,Hazel Sood,322,Jagadhri,4863211329,618784879601,1995-07-11,"86/59, Sharma Circle",222,HARYANA,6,India,406138,8092197835,Verified,1,Low,846158,a0ed4ef1-5953-405f-8d58-1736ae978999,Savings,Indian,No,Yes,7783025040.0,6976334.74,0.0,44
6139,Advik Kota,323,Jagdalpur,5816340435,272398123587,1992-06-29,"14
Sehgal Circle",223,CHHATTISGARH,22,India,406139,915889432806,Verified,4,Low,807177,0ba95fb6-61c3-4d25-874f-643a924475c2,Current,Indian,Yes,Yes,6702594991.0,6057951.93,26370.09,51
6140,Ritvik Tak,324,Jaipur,7225227830,913774037414,1999-04-16,"34/136
Anne Nagar",224,RAJASTHAN,8,India,406140,3313506398,Rejected,4,Medium,621086,5be4c294-00ff-4375-a3f1-0f5c62aee672,Savings,Indian,Yes,Yes,6074341043.0,3286838.38,66195.06,59
6141,Pihu Bhatt,325,Jalandhar,9209061922,765144222663,1991-08-09,"H.No. 184, Sampath Path",225,PUNJAB,3,India,406141,9460010177,Pending,2,Low,833488,6e874d60-5d79-44cc-89b0-7d5efcd51611,Current,Indian,No,Yes,6114626611.0,9208145.83,0.0,36
6142,Anay Choudhary,326,Jalgaon,4957444656,331075671762,1976-06-04,"97
Viswanathan",226,MAHARASHTRA,27,India,406142,916015087996,Verified,3,Low,761744,04bf20b9-e794-476b-9424-ae1afdcfb06b,Current,Indian,Yes,No,,145497.82,26480.49,21
6143,Akarsh Bhagat,327,Jalna,1733994423,475332944432,1968-11-18,"120, Rajan Ganj",227,MAHARASHTRA,27,India,406143,6648983469,Verified,1,Low,254892,615ea0f1-cfe4-4ca1-9ca6-bf3e151d6184,Current,Indian,No,No,,4565790.72,0.0,54
6144,Zeeshan Thaker,328,Jalpaiguri,2005681574,943212920467,2001-08-30,"471
Kapur Nagar",228,WEST BENGAL,19,India,406144,5555884037,Verified,4,Medium,405182,467ff85d-107f-488b-b837-9b3b96e0dc59,Savings,Indian,No,No,,4406951.79,0.0,79
6145,Jayan Saha,329,Jamalpur,5148025791,820269794652,1977-03-22,"37/970, Shroff Ganj",229,BIHAR,10,India,406145,1668994879,Pending,3,Medium,216776,e915fe90-8bf9-4f9d-ac27-cb960ab1c8b5,Savings,Indian,No,Yes,1072134391.0,6525405.18,0.0,79
6146,Aaryahi Balan,330,Jammu,9223595203,747973202178,1984-07-14,"H.No. 65, Deol",230,JAMMU & KASHMIR,1,India,406146,911974410393,Rejected,1,High,437632,1f4ddd5b-fea3-45c7-aa53-c4fcd871cda9,Current,Indian,No,No,,2423435.32,0.0,26
6147,Rohan Sehgal,331,Jamnagar,3733872596,659419768890,1990-11-08,"H.No. 81
Bhavsar Path",231,GUJARAT,24,India,406147,918437194049,Pending,2,High,659516,ad422f45-4dc1-45c8-88b1-fd052f421367,Current,Indian,Yes,Yes,1925289066.0,4418951.65,36807.44,34
6148,Pihu Kumer,332,Jamshedpur,6268419068,670776578412,1980-01-06,"65
Wason Chowk",232,JHARKHAND,20,India,406148,919889373568,Pending,4,Low,386563,e3414995-49f3-473d-a408-1363c990d990,Savings,Indian,Yes,No,,8360930.02,42663.26,36
6149,Saira Hegde,333,Jamuria,4266847982,657359234899,2000-02-24,"H.No. 05, Luthra Ganj",233,WEST BENGAL,19,India,406149,911640629226,Pending,4,Medium,344612,98f61846-9ce0-4edb-86c8-3829e480c9b5,Current,Indian,Yes,Yes,3714468506.0,6036266.19,53228.91,77
6150,Shaan Sagar,334,Jaunpur,5290996750,331227670224,1981-04-14,"H.No. 803
Sood Street",234,UTTAR PRADESH,9,India,406150,8430236336,Verified,1,Low,994928,0178d29b-4345-4b17-8ee6-03d1064ccbd3,Current,Indian,Yes,Yes,5199448657.0,5062098.78,48777.41,48
6151,Farhan Raval,335,Jehanabad,1253625495,404219576626,1986-10-10,"30/364, Doctor Zila",235,BIHAR,10,India,406151,9065017056,Verified,3,High,787145,8f621169-59ad-4a47-86ba-8f5a4704127d,Savings,Indian,Yes,Yes,2776701492.0,8869339.47,34160.55,43
6152,Vardaniya Sankar,336,Jetpur Navagadh,5526826578,111556871650,1997-05-22,"555, Golla Road",236,GUJARAT,24,India,406152,917190229311,Rejected,1,Medium,973063,580022bd-9ec0-4137-9545-90ec1dbe15d8,Current,Indian,No,No,,2432230.56,0.0,71
6153,Manjari Agate,337,Jhansi,5138920397,143376808581,1991-06-10,"23/796
Sachdeva Street",237,UTTAR PRADESH,9,India,406153,913517363480,Pending,1,Low,589907,fbe1b6ea-f39e-47a5-8d3f-b7d4e514f53b,Savings,Indian,No,No,,895376.1,0.0,78
6154,Badal Chahal,338,Jhunjhunun,4938495049,530742060808,1987-12-29,"H.No. 82
Agarwal Path",238,RAJASTHAN,8,India,406154,1826009028,Verified,4,Low,803956,aab0628c-5464-4b0d-9fa9-2ddb02b0858f,Savings,Indian,Yes,No,,2769543.9,45375.33,34
6155,Aradhya Brahmbhatt,339,Jind,9315035869,215630846760,1961-04-16,"56, Bala",239,HARYANA,6,India,406155,8133005597,Verified,2,Medium,386281,b8a2ac91-c8f6-47b5-b176-7adc9987a20a,Current,Indian,No,Yes,3141446578.0,8812605.72,0.0,45
6156,Shanaya Chand,340,Jodhpur,7115533044,601222338206,1991-12-24,"H.No. 42
Ganesh Path",240,RAJASTHAN,8,India,406156,8373434505,Rejected,2,High,484817,9c0b2783-7aad-4309-ac33-cc6681ea5fa3,Current,Indian,No,Yes,5136184819.0,5416534.13,0.0,39
6157,Siya Andra,341,Junagadh,9333732383,132206785093,1979-07-13,"H.No. 884, Golla Street",241,GUJARAT,24,India,406157,917799500557,Pending,2,Low,871500,7937766b-1d34-4891-ace1-95f6f95368d9,Savings,Indian,No,Yes,2829926956.0,6009999.66,0.0,44
6158,Fateh Krishnan,342,Kadapa,4882508516,887142539193,1975-10-23,"63/543, Sule Nagar",242,ANDHRA PRADESH,28,India,406158,6629849062,Pending,4,Low,464538,a17ebc69-6816-46b6-bf1d-50240cd30811,Savings,Indian,Yes,No,,5263456.6,52099.67,55
6159,Aarush Randhawa,343,Kaithal,4845601332,310786593509,1980-09-10,"016
Bhagat Marg",243,HARYANA,6,India,406159,919817266130,Verified,1,Medium,753250,ac186ca6-2176-4027-bd11-5e3f426b2fd0,Current,Indian,Yes,No,,7706198.51,44047.13,48
6160,Faiyaz Wali,344,Kakinada,2344777852,126100930970,1960-10-10,"62, Reddy Road",244,ANDHRA PRADESH,28,India,406160,6647740889,Pending,4,Medium,824642,6168699e-195b-4633-90f8-a60793321611,Current,Indian,Yes,Yes,4914077793.0,7875325.1,49188.04,48
6161,Riaan Bhakta,345,Kalol,7425110919,740071437143,1961-02-04,"74/996
Sule Road",245,GUJARAT,24,India,406161,912806568015,Rejected,3,Low,199365,9dc771ba-7198-411f-bf01-7e5ec7f0d97b,Savings,Indian,No,Yes,2731968008.0,6525062.18,0.0,47
6162,Anvi Sahota,346,Kalyani,4241622922,229045975212,1974-04-18,"16, Rajan Chowk",246,WEST BENGAL,19,India,406162,2888255817,Pending,3,Medium,898952,bc9a5c00-5c9f-4a38-9814-773a8c5798ba,Current,Indian,No,No,,6736514.03,0.0,70
6163,Madhup Raval,347,Kamarhati,4852238757,865818017927,1966-05-30,"90/846, Sani Ganj",247,WEST BENGAL,19,India,406163,915463071081,Rejected,2,High,206594,f5d35c2d-ccc1-4103-8ca3-6dd9796deb95,Current,Indian,No,No,,1792902.76,0.0,79
6164,Kabir Dhingra,348,Kancheepuram,3405849966,347690290883,1968-02-12,"83/68
Edwin Chowk",248,TAMIL NADU,33,India,406164,6061688197,Rejected,1,Low,600388,484a0bfb-40ae-427b-a95f-8b1d3713f974,Current,Indian,Yes,No,,4897097.48,68431.99,55
6165,Fateh Soni,349,Kanchrapara,9781153135,387430986141,1960-03-27,"78, Bhatti Zila",249,WEST BENGAL,19,India,406165,4958588039,Rejected,1,High,853266,a22321b1-635a-4c86-ae3a-2f0da59eaec9,Savings,Indian,Yes,No,,6798485.26,31724.26,50
6166,Himmat Chawla,350,Kanpur,6747693543,388324068695,1982-12-10,"44/563
Guha Nagar",250,UTTAR PRADESH,9,India,406166,2489030994,Pending,3,Medium,782974,f1cfa8c6-6bcc-4319-bce3-3d968adcc0d5,Current,Indian,Yes,Yes,4336955267.0,9831462.06,23031.77,50
6167,Nayantara Bhattacharyya,351,Kanpur City,5898948419,504452079707,1966-01-20,"H.No. 430, Borra Street",251,UTTAR PRADESH,9,India,406167,2523214330,Rejected,2,High,301956,a69b6063-3cce-4f3d-966c-2d28465d51ca,Savings,Indian,Yes,No,,9064898.06,32994.41,39
6168,Lakshit Mallick,352,Karaikkudi,7539881275,223181370594,1998-09-08,"77
Sastry Road",252,TAMIL NADU,33,India,406168,6899280663,Pending,1,Low,839573,558224e5-0929-47a5-a134-d2a2da0c8e51,Current,Indian,Yes,Yes,3480928145.0,5113594.42,30201.44,40
6169,Sahil Kumer,353,Karawal Nagar,6421098410,887260991649,1979-10-09,"H.No. 801, Varkey Chowk",253,NCT OF DELHI,7,India,406169,9109931589,Rejected,4,High,586895,94a9a1dd-2ef0-4091-8991-37dad9ee2bb7,Current,Indian,No,Yes,6079367845.0,5790549.84,0.0,71
6170,Hridaan Sant,354,Karimnagar,7079292168,986783462799,1997-10-14,"429, Virk Path",254,ANDHRA PRADESH,28,India,406170,915485184537,Verified,2,Low,475565,a979cbd0-f081-45c1-a51b-3072141f9f87,Savings,Indian,No,No,,5833264.22,0.0,56
6171,Zoya Sarin,355,Karnal,7529960443,887111191723,1983-10-15,"95/458, Dixit Street",255,HARYANA,6,India,406171,911095149460,Rejected,2,High,359387,3e12bbf3-0dee-413e-9240-6287d1183849,Savings,Indian,No,Yes,2080681398.0,3571812.97,0.0,69
6172,Madhup Gour,356,Kasganj,4673503063,514017920129,1959-05-09,"H.No. 10, Ganesan Ganj",256,UTTAR PRADESH,9,India,406172,4275595455,Pending,1,Low,572233,31bea376-05e2-43f8-9ed2-a16c9a5a6328,Savings,Indian,Yes,No,,1379988.54,80917.92,62
6173,Amani Agrawal,357,Kashipur,5624559074,314722138285,2004-01-12,"20, Bali Marg",257,UTTARAKHAND,5,India,406173,3830073241,Verified,3,High,526416,e0c851d9-4427-47e3-b020-bfd43a16d9fe,Current,Indian,Yes,No,,3780211.92,42213.58,79
